Rank	Score	Type	ID	Name	Description
6196	-0.32	cp	BRD-K99411983	lumicolchicine	Colchicine isomer, non-binder of microtubules
6197	-0.32	cp	BRD-K51662849	ilomastat	Matrix metalloprotease inhibitor
6199	-0.35	cp	BRD-K21565985	xylazine	Adrenergic receptor agonist
6200	-0.35	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
6201	-0.35	cp	BRD-K78294846	osthol	Calcium channel blocker
6202	-0.35	cp	BRD-A75517195	thiazolopyrimidine	CDC inhibitor
6203	-0.39	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
6204	-0.39	cp	BRD-K51313569	palbociclib	CDK inhibitor
6205	-0.39	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
6206	-0.39	cp	BRD-K56301217	ABT-737	BCL inhibitor
6207	-0.39	cp	BRD-A19736161	ondansetron	Serotonin receptor antagonist
6209	-0.42	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
6210	-0.42	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
6211	-0.42	cp	BRD-K04046242	equilin	Estrogen receptor agonist
6213	-0.42	cp	BRD-K00317371	RITA	MDM inhibitor
6218	-0.46	cp	BRD-A46393198	tetramisole	Immunostimulant
6219	-0.46	cp	BRD-K50398167	meclofenamic-acid	Cyclooxygenase inhibitor
6220	-0.46	cp	BRD-A95869247	indapamide	Thiazide diuretic
6222	-0.49	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
6223	-0.49	cp	BRD-K45158365	valsartan	Angiotensin receptor antagonist
6224	-0.49	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
6225	-0.49	cp	BRD-A36318220	necrostatin-1	RIPK inhibitor
6226	-0.49	cp	BRD-K43330982	JTE-013	Lysophospholipid receptor antagonist
6227	-0.49	cp	BRD-K32526544	DCEBIO	Potassium channel activator
6228	-0.49	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
6229	-0.49	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
6232	-0.53	cp	BRD-K90976994	dehydrocholic-acid	Bile acid
6233	-0.53	cp	BRD-K56745457	azauridine	Antiviral
6234	-0.53	cp	BRD-K91315211	betahistine	Histamine receptor agonist
6235	-0.53	cp	BRD-A91866971	SQ-29548	Thromboxane receptor antagonist
6236	-0.53	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
6237	-0.53	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
6238	-0.54	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
6239	-0.55	cp	BRD-K49519092	immethridine	Histamine receptor agonist
6241	-0.56	cp	BRD-K46142322	RS-67333	Serotonin receptor partial agonist
6242	-0.56	cp	BRD-A30590053	MR-16728	Acetylcholine release enhancer
6243	-0.56	cp	BRD-A92826379	lupanine	Sodium channel blocker
6245	-0.56	cp	BRD-K64052750	gefitinib	EGFR inhibitor
6246	-0.56	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
6247	-0.56	cp	BRD-A19195498	trimipramine	Norepinephrine reuptake inhibitor
6250	-0.6	cp	BRD-K81528515	nilotinib	ABL inhibitor
6251	-0.6	cp	BRD-K92138166	mammea-a	other antibiotic
6252	-0.6	cp	BRD-A35033682	eriodictyol	Cytochrome P450 inhibitor
6253	-0.6	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
6254	-0.6	cp	BRD-K56558538	ambroxol	Sodium channel blocker
6255	-0.6	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
6258	-0.63	cp	BRD-K92446736	zatebradine	HCN channel blocker
6259	-0.63	cp	BRD-K98769987	flumazenil	Benzodiazepine receptor antagonist
6262	-0.63	cp	BRD-A10523515	GSK-429286A	Rho associated kinase inhibitor
6263	-0.63	cp	BRD-A39230911	chlorphensin	Muscle relaxant
6267	-0.67	cp	BRD-K93460210	lamotrigine	Serotonin receptor antagonist
6268	-0.67	cp	BRD-K51918615	iodophenpropit	Histamine receptor antagonist
6269	-0.67	cp	BRD-K63913457	eicosatrienoic-acid	Vasodilator
6270	-0.67	cp	BRD-A84174393	meloxicam	Cyclooxygenase inhibitor
6271	-0.67	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
6272	-0.67	cp	BRD-A09472452	flecainide	Sodium channel blocker
6274	-0.69	cp	BRD-K60160658	tiagabine	GABA uptake inhibitor
6277	-0.7	cp	BRD-A81795050	U-18666A	Oxidosqualene cyclase inhibitor
6278	-0.7	cp	BRD-K18742343	H-8	PKA inhibitor
6279	-0.7	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
6280	-0.7	cp	BRD-K51677086	erythromycin	NFkB pathway inhibitor
6281	-0.7	cp	BRD-K06388322	pramipexole	Dopamine receptor agonist
6282	-0.7	cp	BRD-K06926592	tretinoin	Retinoid receptor agonist
6285	-0.74	cp	BRD-K52989797	clomipramine	Serotonin transporter inhibitor (SERT)
6286	-0.74	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
6288	-0.74	cp	BRD-K97764662	PD-173074	FGFR inhibitor
6292	-0.78	cp	BRD-K67174588	toremifene	Estrogen receptor antagonist
6293	-0.78	cp	BRD-K23383398	T-0901317	LXR agonist
6294	-0.78	cp	BRD-K59851896	calycanthine	GABA release inhibitor
6295	-0.78	cp	BRD-A21858158	praziquantel	Anthelmintic
6296	-0.78	cp	BRD-K67783091	haloperidol	Dopamine receptor antagonist
6299	-0.81	cp	BRD-A41451487	PK-11195	Benzodiazepine receptor antagonist
6300	-0.81	cp	BRD-A85234536	N6-cyclopentyladenosine	Adenosine receptor agonist
6301	-0.81	cp	BRD-A31159102	fluoxetine	Selective serotonin reuptake inhibitor (SSRI)
6302	-0.81	cp	BRD-A55393291	testosterone	Androgen receptor agonist
6306	-0.84	cp	BRD-K86509404	iso-olomoucine	CDK inhibitor
6307	-0.85	cp	BRD-K71035033	masitinib	KIT inhibitor
6308	-0.85	cp	BRD-A51410489	yohimbine	Adrenergic receptor antagonist
6309	-0.85	cp	BRD-K06753942	nobiletin	MEK inhibitor
6310	-0.85	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
6311	-0.85	cp	BRD-A74667430	etodolac	Cyclooxygenase inhibitor
6312	-0.85	cp	BRD-K99922388	DPO-1	Potassium channel blocker
6313	-0.85	cp	BRD-K48692744	NU-1025	PARP inhibitor
6315	-0.86	cp	BRD-K69600043	thiethylperazine	Dopamine receptor antagonist
6317	-0.87	cp	BRD-A92585442	RU-28318	Cytochrome P450 inhibitor
6319	-0.88	cp	BRD-K68873215	phosphodiesterase-V-inhibitor-II	Phosphodiesterase inhibitor
6321	-0.92	cp	BRD-K67578145	GDC-0879	RAF inhibitor
6322	-0.92	cp	BRD-K35531059	molsidomine	Guanylyl cyclase activator
6325	-0.93	cp	BRD-K07212038	selinidin	Mast cell stabilizer
6326	-0.95	cp	BRD-K11540476	EMF-BCA1-64	Caspase inhibitor
6327	-0.95	cp	BRD-K67439147	SIB-1893	Glutamate receptor antagonist
6328	-0.95	cp	BRD-K33308633	INCA-6	Calcineurin inhibitor
6329	-0.96	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
6331	-0.99	cp	BRD-K95885906	quercetagetin	PIM inhibitor
6332	-0.99	cp	BRD-A26384407	chlortalidone	Carbonic anhydrase inhibitor
6333	-1	cp	BRD-K19796430	erismodegib	Smoothened receptor antagonist
6338	-1.02	cp	BRD-K10670311	sulfasalazine	Antirheumatic
6339	-1.02	cp	BRD-K34330170	rotenonic-acid	Retinoid receptor antagonist
6340	-1.02	cp	BRD-K50135270	GBR-12935	Dopamine uptake inhibitor
6341	-1.02	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
6342	-1.02	cp	BRD-A81866333	CGS-21680	Adenosine receptor agonist
6346	-1.02	cp	BRD-K68264559	brimonidine	Adrenergic receptor agonist
6347	-1.02	cp	BRD-K33583600	isoliquiritigenin	Guanylate cyclase activator
6349	-1.06	cp	BRD-K92984783	melperone	Serotonin receptor antagonist
6350	-1.06	cp	BRD-K18816859	L-694247	Serotonin receptor agonist
6351	-1.06	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
6352	-1.06	cp	BRD-A26711594	nicardipine	Calcium channel blocker
6353	-1.09	cp	BRD-K28346421	rifapentine	RNA polymerase inhibitor
6354	-1.09	cp	BRD-K69195780	NAN-190	Serotonin receptor agonist
6355	-1.09	cp	BRD-A52588987	SKF-83566	Dopamine receptor antagonist
6356	-1.1	cp	BRD-K99447003	enalaprilat	ACE inhibitor
6359	-1.13	cp	BRD-A24122750	saclofen	GABA receptor antagonist
6360	-1.13	cp	BRD-K10870738	CDC	Lipoxygenase inhibitor
6361	-1.13	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
6362	-1.13	cp	BRD-K45861246	azaperone	Dopamine receptor antagonist
6364	-1.13	cp	BRD-K53857191	risperidone	Dopamine receptor antagonist
6368	-1.16	cp	BRD-K81521265	dicyclohexylurea	Epoxide hydolase inhibitor
6369	-1.16	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
6372	-1.16	cp	BRD-K92428232	GSK-461364	PLK inhibitor
6373	-1.16	cp	BRD-K76304753	phenazopyridine	Local anesthetic
6377	-1.2	cp	BRD-A11007541	BCI-hydrochloride	Protein phosphatase inhibitor
6378	-1.2	cp	BRD-K49481516	galantamine	Acetylcholinesterase inhibitor
6379	-1.2	cp	BRD-A58955223	sulforaphane	Antineoplastic
6380	-1.2	cp	BRD-K28761384	zuclopenthixol	Dopamine receptor antagonist
6381	-1.2	cp	BRD-K34415467	trimethobenzamide	Histamine receptor antagonist
6385	-1.23	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
6386	-1.23	cp	BRD-A64227845	SKF-77434	Dopamine receptor agonist
6387	-1.23	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
6388	-1.23	cp	BRD-K38323065	phenacetin	Cyclooxygenase inhibitor
6389	-1.23	cp	BRD-K50660797	epicatechin	Bacterial DNA gyrase inhibitor
6390	-1.24	cp	BRD-K24240364	GYKI-52466	Glutamate receptor antagonist
6393	-1.25	cp	BRD-K11717138	benzbromarone	Chloride channel blocker
6401	-1.27	cp	BRD-K19136521	indirubin	CDK inhibitor
6404	-1.3	cp	BRD-A77722753	hydralazine	Vasodilator
6405	-1.3	cp	BRD-K96527333	dehydroisoandosterone	GABA receptor modulator
6406	-1.3	cp	BRD-K33818169	GW-3965	LXR agonist
6407	-1.3	cp	BRD-A66199457	asiaticoside	Antineoplastic
6410	-1.31	cp	BRD-K28453807	nitrocaramiphen	Cholinergic receptor antagonist
6412	-1.34	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
6416	-1.34	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
6417	-1.36	cp	BRD-K64245000	GW-4064	FXR agonist
6418	-1.37	cp	BRD-K00615600	AG-14361	PARP inhibitor
6419	-1.37	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
6420	-1.37	cp	BRD-K16444452	ibudilast	Leukotriene receptor antagonist
6426	-1.39	cp	BRD-A98431941	ephedrine	Adrenergic receptor agonist
6433	-1.41	cp	BRD-K40758068	efavirenz	HIV protease inhibitor
6434	-1.41	cp	BRD-K37991163	paroxetine	Selective serotonin reuptake inhibitor (SSRI)
6439	-1.44	cp	BRD-K92817986	BJM-CSC-19	MEK inhibitor
6440	-1.44	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
6441	-1.44	cp	BRD-K80315159	DPPE	Histamine receptor antagonist
6442	-1.44	cp	BRD-K96119599	leucodin	Melanin inhibitor
6444	-1.44	cp	BRD-K21450440	benzthiazide	Carbonic anhydrase inhibitor
6447	-1.47	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
6448	-1.47	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
6449	-1.48	cp	BRD-K66782112	BRD-K66782112	Histamine receptor antagonist
6450	-1.48	cp	BRD-K28667196	fillalbin	Increases arterial blood pressure
6451	-1.48	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
6453	-1.49	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
6456	-1.52	cp	BRD-A52193669	withaferin-a	IKK inhibitor
6457	-1.52	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
6458	-1.52	cp	BRD-A89672324	CGP-55845	GABA receptor antagonist
6460	-1.52	cp	BRD-A68631409	evodiamine	ATPase inhibitor
6465	-1.55	cp	BRD-K04993501	cefixime	Bacterial cell wall synthesis inhibitor
6466	-1.55	cp	BRD-K87990216	piretanide	Glucocorticoid receptor agonist
6467	-1.55	cp	BRD-K86727142	embelin	HCV inhibitor
6468	-1.55	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
6469	-1.55	cp	BRD-K34092021	arvanil	TRPV agonist
6471	-1.55	cp	BRD-K95609758	BMS-191011	Potassium channel activator
6472	-1.55	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
6477	-1.58	cp	BRD-K62289640	lylamine	Cannabinoid receptor agonist
6478	-1.59	cp	BRD-K94832621	Y-134	Estrogen receptor antagonist
6479	-1.59	cp	BRD-A42571354	cetirizine	Histamine receptor antagonist
6480	-1.59	cp	BRD-K88789588	letrozole	Aromatase inhibitor
6481	-1.61	cp	BRD-K28907958	CD-437	Retinoid receptor agonist
6482	-1.61	cp	BRD-K09635134	l-erythro-MAPP	negative control for D-erythro-MAPP
6483	-1.61	cp	BRD-K30480208	torasemide	Electrolyte reabsorption inhibitor
6486	-1.62	cp	BRD-K82164249	andarine	Androgen receptor modulator
6487	-1.62	cp	BRD-K87142802	veliparib	PARP inhibitor
6488	-1.62	cp	BRD-K84996949	sinensetin	Cyclooxygenase inhibitor
6489	-1.62	cp	BRD-K70241288	L-692585	Growth hormone releasing peptide ligand agonist
6496	-1.64	cp	BRD-K64451768	GANT-58	GLI antagonist
6497	-1.66	cp	BRD-K99174507	cardiogenol-c	Cardiomyogenesis inducer
6498	-1.66	cp	BRD-K31553034	zibotentan	Endothelin receptor antagonist
6501	-1.67	cp	BRD-K66956375	oleoylethanolamide	Cannabinoid receptor agonist
6506	-1.69	cp	BRD-K56064827	EI-273	PKC inhibitor
6507	-1.69	cp	BRD-A62071884	siguazodan	Phosphodiesterase inhibitor
6508	-1.69	cp	BRD-K60476892	YC-1	Guanylyl cyclase activator
6509	-1.69	cp	BRD-K73824630	skatole	Thrombin inhibitor
6519	-1.72	cp	BRD-K75641298	metoclopramide	Dopamine receptor antagonist
6520	-1.73	cp	BRD-A73680854	PT-630	Dipeptidyl peptidase inhibitor
6521	-1.73	cp	BRD-A22380646	pantoprazole	ATPase inhibitor
6522	-1.73	cp	BRD-K84987553	MDM2-inhibitor	MDM inhibitor
6523	-1.73	cp	BRD-K64044582	linoleamide	ACAT inhibitor
6526	-1.76	cp	BRD-K44094599	tacrolimus	Calcineurin inhibitor
6527	-1.76	cp	BRD-K53878242	MMPX	Phosphodiesterase inhibitor
6528	-1.76	cp	BRD-K27871032	lysergol	Ergoline alkaloid
6529	-1.76	cp	BRD-K18799075	BAY-59-3074	Cannabinoid receptor partial agonist
6530	-1.76	cp	BRD-A22769835	homochlorcyclizine	Antihistamine
6532	-1.76	cp	BRD-A24514565	warfarin	Vitamin K antagonist
6533	-1.76	cp	BRD-K09907482	PRL-3-inhibitor-I	Tyrosine phosphatase inhibitor
6536	-1.79	cp	BRD-A84702196	penicillin	Bacterial cell wall synthesis inhibitor
6539	-1.8	cp	BRD-K78633253	EXO-1	ARF inhibitor
6540	-1.8	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
6541	-1.8	cp	BRD-A03816571	CP-55940	Cannabinoid receptor agonist
6542	-1.8	cp	BRD-K95739795	tetrabenazine	Vesicular monoamine transporter inhibitor
6548	-1.83	cp	BRD-K88611939	aniracetam	Glutamate receptor agonist
6552	-1.85	cp	BRD-K33396764	alpha-linolenic-acid	Omega 3 fatty acid stimulant
6553	-1.85	cp	BRD-K29668683	BD-1063	Sigma receptor antagonist
6554	-1.86	cp	BRD-K72816382	cinalukast	Leukotriene receptor antagonist
6555	-1.87	cp	BRD-K91442916	CAM-9-026	Membrane metalloendopeptidase inhibitor
6556	-1.87	cp	BRD-K97863768	prothionamide	Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor
6559	-1.88	cp	BRD-K00662280	CL-218872	GABA receptor agonist
6562	-1.89	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
6563	-1.9	cp	BRD-K25186396	tangeritin	Cell cycle inhibitor
6564	-1.9	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
6565	-1.9	cp	BRD-K76775527	nimesulide	Cyclooxygenase inhibitor
6566	-1.9	cp	BRD-K59469039	AG-879	Angiogenesis inhibitor
6568	-1.92	cp	BRD-K39621635	artemether	Antimalarial
6573	-1.94	cp	BRD-A53576514	orphenadrine	Acetylcholine receptor antagonist
6574	-1.94	cp	BRD-A94709349	metaxalone	Muscle relaxant
6575	-1.94	cp	BRD-K25906698	immepip	Histamine receptor agonist
6576	-1.94	cp	BRD-K12102668	nialamide	Monoamine oxidase inhibitor
6577	-1.96	cp	BRD-A59808129	guggulsterone	Cholesterol inhibitor
6580	-1.97	cp	BRD-A82371568	clofarabine	Ribonucleoside reductase inhibitor
6582	-1.97	cp	BRD-K68407802	KIN001-055	EGFR inhibitor
6589	-2.01	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
6590	-2.01	cp	BRD-K08890269	CO-102862	Sodium channel blocker
6591	-2.01	cp	BRD-A93255169	thalidomide	TNF production inhibitor
6596	-2.04	cp	BRD-A45140972	meclocycline	Bacterial 30S ribosomal subunit inhibitor
6597	-2.04	cp	BRD-K59574735	ubenimex	Leukotriene inhibitor
6598	-2.04	cp	BRD-K60038276	irbesartan	Angiotensin receptor antagonist
6602	-2.06	cp	BRD-K89687904	PKCbeta-inhibitor	PKC inhibitor
6605	-2.08	cp	BRD-K85402309	dovitinib	EGFR inhibitor
6606	-2.08	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
6607	-2.08	cp	BRD-A59215453	lobelanidine	Acetylcholine receptor antagonist
6608	-2.08	cp	BRD-A12016240	LY-278584	Serotonin receptor antagonist
6609	-2.08	cp	BRD-A39969961	eplerenone	Cytochrome P450 inhibitor
6613	-2.1	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
6614	-2.11	cp	BRD-K09397065	SR-57227A	Serotonin receptor agonist
6615	-2.11	cp	BRD-A22684332	procaterol	Adrenergic receptor agonist
6616	-2.11	cp	BRD-A16665823	butoconazole	Bacterial cell wall synthesis inhibitor
6627	-2.15	cp	BRD-K00184207	GR-206	Aryl hydrocarbon receptor ligand
6628	-2.15	cp	BRD-K02715688	hydrastine	Tyrosine hydroxylase inhibitor
6629	-2.15	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
6630	-2.15	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
6635	-2.17	cp	BRD-A69636825	diltiazem	Calcium channel blocker
6637	-2.18	cp	BRD-K28667793	pyrazinamide	Fatty acid synthase inhibitor
6638	-2.18	cp	BRD-K34995470	SU-1498	VEGFR inhibitor
6643	-2.2	cp	BRD-K87226815	cycloserine	Bacterial cell wall synthesis inhibitor
6645	-2.22	cp	BRD-A24817035	laudanosine	Central nervous system agent
6647	-2.26	cp	BRD-A01295252	trans-7-hydroxy-pipat	Dopamine receptor ligand
6648	-2.26	cp	BRD-K95851186	CGP-13501	GABA receptor modulator
6649	-2.26	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
6654	-2.29	cp	BRD-K63874012	thioperamide	Histamine receptor antagonist
6655	-2.29	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
6661	-2.33	cp	BRD-K19360254	ergocornine	Dopamine receptor agonist
6662	-2.33	cp	BRD-K02953697	naringin	Cytochrome P450 inhibitor
6670	-2.4	cp	BRD-K18678457	ZD-7288	HCN channel blocker
6671	-2.4	cp	BRD-A65597028	RX-821002	Adrenergic receptor antagonist
6672	-2.4	cp	BRD-A92537424	danazol	Estrogen receptor antagonist
6673	-2.4	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
6678	-2.42	cp	BRD-K27721098	clopidogrel	Purinergic receptor antagonist
6679	-2.43	cp	BRD-K36529613	PU-H71	HSP inhibitor
6680	-2.44	cp	BRD-K04185004	oxybuprocaine	Local anesthetic
6685	-2.47	cp	BRD-K47936004	piribedil	Dopamine receptor agonist
6688	-2.5	cp	BRD-K84709232	caffeic-acid	Lipoxygenase inhibitor
6698	-2.54	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
6699	-2.55	cp	BRD-K62929068	6-benzylaminopurine	Purinergic receptor activator
6703	-2.57	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
6706	-2.59	cp	BRD-K91623615	ABT-751	Tubulin inhibitor
6708	-2.61	cp	BRD-K04111260	raclopride	Dopamine receptor antagonist
6714	-2.64	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
6715	-2.64	cp	BRD-K26373640	IKK-2-inhibitor	IKK inhibitor
6716	-2.64	cp	BRD-K75699339	rizatriptan	Serotonin receptor agonist
6718	-2.66	cp	BRD-K02283807	GR-32191	Thromboxane receptor antagonist
6719	-2.66	cp	BRD-K78959463	FPL-64176	Calcium channel activator
6720	-2.68	cp	BRD-A29289453	PCA-4248	Platelet activating factor receptor antagonist
6725	-2.71	cp	BRD-K47693913	evoxine	Furoquinoline alkaloid
6728	-2.71	cp	BRD-K26818574	BIX-01294	Histone lysine methyltransferase inhibitor
6732	-2.73	cp	BRD-K48168960	propylthiouracil	Thyroid peroxidase inhibitor
6736	-2.75	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
6738	-2.75	cp	BRD-A31521121	methocarbamol	Muscle relaxant
6746	-2.78	cp	BRD-K80738081	resveratrol	Cytochrome P450 inhibitor
6751	-2.82	cp	BRD-K46435977	valaciclovir	DNA polymerase inhibitor
6752	-2.82	cp	BRD-K18787491	U-0126	MEK inhibitor
6753	-2.82	cp	BRD-A49906757	scopolamine	Acetylcholine receptor antagonist
6754	-2.82	cp	BRD-K90333595	phentolamine	Adrenergic receptor antagonist
6755	-2.82	cp	BRD-K07117950	imperatorin	CDK inhibitor
6761	-2.82	cp	BRD-A30205217	ethotoin	Hydantoin antiepileptic
6763	-2.84	cp	BRD-K90382497	GW-843682X	PLK inhibitor
6766	-2.86	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
6767	-2.87	cp	BRD-K59419204	AM-281	Cannabinoid receptor antagonist
6771	-2.88	cp	BRD-K41859756	NVP-AUY922	HSP inhibitor
6772	-2.88	cp	BRD-A29437505	RWJ-21757	TLR agonist
6774	-2.92	cp	BRD-K08287586	butylparaben	DNA synthesis inhibitor
6782	-2.97	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
6784	-3	cp	BRD-K18135438	chenodeoxycholic-acid	11-beta-HSD1 inhibitor
6785	-3	cp	BRD-K49810818	sorafenib	FLT3 inhibitor
6786	-3	cp	BRD-K60060639	methyllidocaine	antiarrhythmic medication
6794	-3.03	cp	BRD-K17306061	aprepitant	Tachykinin antagonist
6800	-3.08	cp	BRD-K61993165	niacin	NAD precursor with lipid lowering effects
6801	-3.08	cp	BRD-K51476772	ST-638	Tyrosine kinase inhibitor
6802	-3.1	cp	BRD-K82357231	desloratadine	Histamine receptor antagonist
6804	-3.1	cp	BRD-A69512159	carbidopa	Aromatic L-amino acid decarboxylase inhibitor
6807	-3.14	cp	BRD-K85985071	ellipticine	Topoisomerase inhibitor
6808	-3.14	cp	BRD-K93618743	ipriflavone	Bone resorption inhibitor
6809	-3.14	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
6812	-3.15	cp	BRD-K81855038	roxatidine	Histamine receptor antagonist
6813	-3.15	cp	BRD-K00603606	ticlopidine	Purinergic receptor antagonist
6816	-3.18	cp	BRD-K27665173	D-64406	PDGFR receptor inhibitor
6818	-3.19	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
6819	-3.2	cp	BRD-A72758037	asiatic-acid	Apoptosis stimulant
6821	-3.22	cp	BRD-K41868777	W-5	Calmodulin antagonist
6824	-3.24	cp	BRD-K79437791	acetyl-farnesyl-cysteine	Inhibitor of methylation of endogenous isoprenylated proteins
6825	-3.24	cp	BRD-A83431637	resmethrin	Cytochrome P450 inhibitor
6829	-3.29	cp	BRD-K39391626	ethylestrenol	Progesterone receptor agonist
6834	-3.31	cp	BRD-K81062487	taurocholic-acid	Bile acid
6835	-3.31	cp	BRD-K10843433	phenylbutazone	Cyclooxygenase inhibitor
6836	-3.31	cp	BRD-K57718010	pentylenetetrazol	GABA receptor antagonist
6840	-3.36	cp	BRD-K82865713	prostaglandin-b2	cAMP inhibitor
6842	-3.38	cp	BRD-K54314721	zolmitriptan	Serotonin receptor agonist
6843	-3.38	cp	BRD-K56001384	antimycin-a	ATP synthase inhibitor
6846	-3.41	cp	BRD-A30655177	LFM-A13	BTK inhibitor
6847	-3.42	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
6848	-3.42	cp	BRD-K71731651	PNU-120596	Acetylcholine receptor agonist
6849	-3.42	cp	BRD-A41519720	ezetimibe	Niemann-Pick C1-like 1 protein antagonist
6854	-3.43	cp	BRD-K39987650	bisacodyl	Laxative
6857	-3.46	cp	BRD-K72029282	probucol	Atherogenesis inhibitor
6858	-3.46	cp	BRD-K51223576	AG-99	Tyrosine kinase inhibitor
6862	-3.48	cp	BRD-A51714012	venlafaxine	Adrenergic inhibitor
6863	-3.49	cp	BRD-K06024458	n-arachidonyl-GABA	cannabinoid receptor agonist
6864	-3.5	cp	BRD-K16336526	capsaicin	TRPV agonist
6867	-3.52	cp	BRD-K55991774	BAS-09104376	HIV integrase inhibitor
6872	-3.59	cp	BRD-K77390737	xanthohumol	ATPase inhibitor
6875	-3.63	cp	BRD-K11373525	ZD-7155	Angiotensin receptor antagonist
6876	-3.63	cp	BRD-A51393488	noscapine	Bradykinin receptor antagonist
6877	-3.63	cp	BRD-K85119730	tolbutamide	ATP channel blocker
6879	-3.66	cp	BRD-A96255180	ribavirin	Antiviral
6884	-3.7	cp	BRD-A39268308	epibatidine	Acetylcholine receptor agonist
6887	-3.71	cp	BRD-K83637872	SANT-1	Smoothened receptor antagonist
6889	-3.72	cp	BRD-K11630072	carmofur	Thymidylate synthase inhibitor
6893	-3.76	cp	BRD-K32836707	CAY-10577	Casein kinase inhibitor
6898	-3.81	cp	BRD-K30570479	VU-0400195-3	Glutamate receptor modulator
6902	-3.84	cp	BRD-A10303790	talampicillin	Bacterial cell wall synthesis inhibitor
6903	-3.84	cp	BRD-K42098891	protriptyline	Tricyclic antidepressant
6907	-3.86	cp	BRD-K41337261	ZM-306416	ABL inhibitor
6908	-3.86	cp	BRD-A18620900	estriol	Estrogen receptor agonist
6910	-3.87	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
6912	-3.91	cp	BRD-U01690642	acetyl-geranyl-cysteine	Isoprenylated protein methylation inhibitor
6913	-3.91	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
6916	-3.95	cp	BRD-K90733503	cefalexin	Bacterial cell wall synthesis inhibitor
6917	-3.97	cp	BRD-A55416093	colforsin	Adenylyl cyclase activator
6923	-4.01	cp	BRD-A15010982	HU-211	Glutamate receptor antagonist
6924	-4.04	cp	BRD-K24994810	androstenol	GABA receptor modulator
6937	-4.21	cp	BRD-K14282469	LY-165163	Serotonin receptor antagonist
