Rank	Score	Type	ID	Name	Description
3706	0	cp	BRD-A43671941	oxprenolol	Adrenergic receptor antagonist
3707	0	cp	BRD-K53123955	niridazole	Phosphofructokinase inhibitor
3708	0	cp	BRD-A83855350	naltrexone	Opioid receptor antagonist
3709	0	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
3710	0	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
3711	0	cp	BRD-K62056274	quipazine	Serotonin receptor agonist
3712	0	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
3713	0	cp	BRD-A45543382	metrizamide	Radiopaque medium
3714	0	cp	BRD-K59332007	linopirdine	Potassium channel blocker
3715	0	cp	BRD-A24817035	laudanosine	Central nervous system agent
3716	0	cp	BRD-A72711497	lasalocid	Bacterial permeability inducer
3717	0	cp	BRD-A84389091	L-655708	GABA receptor inverse agonist
3718	0	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
3719	0	cp	BRD-K90574421	ipsapirone	Serotonin receptor agonist
3720	0	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
3721	0	cp	BRD-A52326238	isogedunin	HSP inhibitor
3722	0	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
3723	0	cp	BRD-K35377380	I-OMe-AG-538	IGF-1 inhibitor
3724	0	cp	BRD-A46186775	hydrocortisone	Glucocorticoid receptor agonist
3725	0	cp	BRD-K99946902	hexylresorcinol	Local anesthetic
3726	0	cp	BRD-A17535965	gelsemine	Acetylcholine receptor antagonist
3727	0	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
3728	0	cp	BRD-A15297126	fluocinonide	Glucocorticoid receptor agonist
3729	0	cp	BRD-K66093087	FGIN-1-43	Benzodiazepine receptor agonist
3730	0	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
3731	0	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
3732	0	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
3733	0	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
3734	0	cp	BRD-A02367930	ethinyl-estradiol	DNA directed DNA polymerase stimulant
3735	0	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
3736	0	cp	BRD-K18518344	digitoxigenin	ATPase inhibitor
3737	0	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
3738	0	cp	BRD-K82577285	dipropyl-dopamine	Dopamine receptor agonist
3739	0	cp	BRD-A65076780	dihydroergocristine	Adrenergic receptor antagonist
3740	0	cp	BRD-K56429665	calcipotriol	Vitamin D receptor agonist
3741	0	cp	BRD-K53545112	CNQX	Glutamate receptor antagonist
3742	0	cp	BRD-K53263234	CITCO	CAR agonist
3743	0	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
3744	0	cp	BRD-A56020723	CA-074-Me	Cathepsin inhibitor
3745	0	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
3746	0	cp	BRD-A66199457	asiaticoside	Antineoplastic
3747	0	cp	BRD-A09062839	amylocaine	Local anesthetic
3748	0	cp	BRD-A65145453	ATPA	Glutamate receptor agonist
3749	0	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
3750	0	cp	BRD-K59419204	AM-281	Cannabinoid receptor antagonist
3751	0	cp	BRD-A56675431	altizide	Thiazide diuretic
3752	0	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
3753	0	cp	BRD-K62929068	6-benzylaminopurine	Purinergic receptor activator
5891	0	cp	BRD-K94353609	fluocinolone	Glucocorticoid receptor agonist
5892	0	cp	BRD-K55930204	phenytoin	Hydantoin antiepileptic
5893	0	cp	BRD-K17823458	danoprevir	HCV inhibitor
5894	0	cp	BRD-K83988098	alvespimycin	HSP inhibitor
5895	0	cp	BRD-K28360340	TW-37	BCL inhibitor
5896	0	cp	BRD-K09499853	KU-0060648	DNA dependent protein kinase inhibitor
5897	0	cp	BRD-K78959463	FPL-64176	Calcium channel activator
5898	0	cp	BRD-K12762134	XAV-939	Tankyrase inhibitor
5899	0	cp	BRD-K00317371	RITA	MDM inhibitor
5900	0	cp	BRD-K09907482	PRL-3-inhibitor-I	Tyrosine phosphatase inhibitor
5903	-1.59	cp	BRD-K09397065	SR-57227A	Serotonin receptor agonist
5904	-1.77	cp	BRD-K93460210	lamotrigine	Serotonin receptor antagonist
5910	-2.63	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
5912	-3.02	cp	BRD-K06221026	DUP-697	Cyclooxygenase inhibitor
5913	-3.43	cp	BRD-A65615053	zacopride	Serotonin receptor antagonist
5915	-3.95	cp	BRD-K76205745	losartan	Angiotensin receptor antagonist
5916	-3.98	cp	BRD-K19540840	saracatinib	SRC inhibitor
5919	-4.12	cp	BRD-A67799922	phenoxybenzamine	Adrenergic receptor antagonist
5920	-4.26	cp	BRD-A75769826	SDM25N	Opioid receptor antagonist
5923	-4.41	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
5926	-4.65	cp	BRD-A77050075	heraclenol	Vitamin K antagonist
5927	-4.75	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
5929	-5.11	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
5930	-5.4	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
5931	-5.57	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
5932	-5.6	cp	BRD-A33168282	sotalol	Adrenergic receptor antagonist
5933	-5.72	cp	BRD-K90789829	nefazodone	Adrenergic inhibitor
5935	-5.84	cp	BRD-K81272440	dantrolene	Calcium channel blocker
5938	-6.19	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
5939	-6.33	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
5940	-6.53	cp	BRD-K46018455	bezafibrate	PPAR receptor agonist
5942	-6.67	cp	BRD-K21672174	RO-28-1675	Glucokinase activator
5943	-6.68	cp	BRD-K78126613	menadione	Mitochondrial DNA polymerase inhibitor
5944	-6.74	cp	BRD-K30020243	aliskiren	Antihypertensive
5945	-6.78	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
5946	-7.07	cp	BRD-A47829399	artesunate	DNA synthesis inhibitor
5948	-7.39	cp	BRD-K88789588	letrozole	Aromatase inhibitor
5949	-7.44	cp	BRD-K89839824	raltitrexed	Thymidylate synthase inhibitor
5950	-7.5	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
5953	-7.98	cp	BRD-K90382497	GW-843682X	PLK inhibitor
5954	-8	cp	BRD-A29734509	disopyramide	Sodium channel blocker
5955	-8.04	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
5956	-8.1	cp	BRD-A41451487	PK-11195	Benzodiazepine receptor antagonist
5958	-8.71	cp	BRD-A22256192	terazosin	Adrenergic receptor antagonist
5959	-8.83	cp	BRD-A10977446	carvedilol	Adrenergic receptor antagonist
5960	-8.86	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
5961	-8.87	cp	BRD-K97118047	4,5,6,7-tetrabromobenzotriazole	Casein kinase inhibitor
5962	-9.04	cp	BRD-K81473089	tacrine	Acetylcholinesterase inhibitor
5963	-9.18	cp	BRD-K43068349	AMG-9810	TRPV antagonist
5964	-9.36	cp	BRD-K73589491	nizatidine	Histamine receptor antagonist
5965	-9.44	cp	BRD-A31204924	mitotane	Antineoplastic
5966	-9.61	cp	BRD-K82846253	repaglinide	Insulin secretagogue
5967	-9.64	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
5968	-9.7	cp	BRD-K54094468	remoxipride	Dopamine receptor antagonist
5971	-10.03	cp	BRD-K10042277	desmethylclozapine	Acetylcholine receptor agonist
5972	-10.06	cp	BRD-A04756508	norgestimate	Progesterone receptor agonist
5973	-10.18	cp	BRD-K87142802	veliparib	PARP inhibitor
5974	-10.19	cp	BRD-K37991163	paroxetine	Selective serotonin reuptake inhibitor (SSRI)
5975	-10.21	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
5977	-10.29	cp	BRD-K94441233	mevastatin	HMGCR inhibitor
5978	-10.36	cp	BRD-K37846922	3,3'-diindolylmethane	CHK inhibitor
5979	-10.38	cp	BRD-K15600710	obatoclax	BCL inhibitor
5980	-10.55	cp	BRD-K31627533	rimexolone	Glucocorticoid receptor agonist
5981	-10.76	cp	BRD-A55369275	CGP-54626	GABA receptor antagonist
5982	-10.79	cp	BRD-K65639003	icariin	Phosphodiesterase inhibitor
5983	-10.84	cp	BRD-K07303502	arachidonyl-trifluoro-methane	Cytosolic phospholipase inhibitor
5988	-11.79	cp	BRD-K06198550	isorotenone	Mitochondrial complex I inhibitor
5989	-11.79	cp	BRD-K92723993	imatinib	BCR-ABL kinase inhibitor
5990	-11.92	cp	BRD-K68341547	W-9	Calmodulin antagonist
5991	-12.16	cp	BRD-K61217870	n-(3-acetamidophenyl)-3-chlorobenzamide	Glutamate receptor antagonist
5992	-12.46	cp	BRD-A48570745	ivermectin	GABA receptor agonist
5993	-12.5	cp	BRD-K25224017	pirenperone	Serotonin receptor antagonist
5994	-12.73	cp	BRD-A32161980	carbetocin	Oxytocin receptor agonist
5995	-12.77	cp	BRD-K30197592	5-methoxytryptamine	Serotonin receptor agonist
5997	-12.84	cp	BRD-A27887842	prednisolone	Glucocorticoid receptor agonist
5998	-12.95	cp	BRD-K83837640	JNJ-26854165	HDAC inhibitor
5999	-12.97	cp	BRD-A31801025	formestane	Aromatase inhibitor
6000	-13.05	cp	BRD-K21283037	riluzole	Glutamate inhibitor
6001	-13.13	cp	BRD-K85015012	NNC-05-2090	GAT inhibitor
6002	-13.18	cp	BRD-K95676198	JAK3-inhibitor-V	JAK inhibitor
6004	-13.46	cp	BRD-K89274813	DMP-543	Acetylcholine release stimulant
6005	-13.62	cp	BRD-K19360254	ergocornine	Dopamine receptor agonist
6006	-13.63	cp	BRD-K86434416	selegiline	Monoamine oxidase inhibitor
6007	-13.72	cp	BRD-K14767410	SC-560	Cyclooxygenase inhibitor
6008	-13.85	cp	BRD-A42628519	iopanoic-acid	Radiopaque medium
6009	-13.87	cp	BRD-K71512533	SNS-314	Aurora kinase inhibitor
6010	-14.05	cp	BRD-K63630713	etacrynic-acid	Sodium/potassium/chloride transporter inhibitor
6011	-14.06	cp	BRD-A19661776	mianserin	Serotonin receptor antagonist
6013	-14.2	cp	BRD-K62289640	lylamine	Cannabinoid receptor agonist
6015	-14.24	cp	BRD-A53131506	epitestosterone	Inactive testosterone analog
6016	-14.31	cp	BRD-K90976994	dehydrocholic-acid	Bile acid
6017	-14.39	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
6018	-14.41	cp	BRD-A19248578	latrunculin-b	Actin polymerization inhibitor
6019	-14.71	cp	BRD-U66370498	androstanol	CAR antagonist
6022	-14.82	cp	BRD-K50387473	XMD-892	MAP kinase inhibitor
6023	-14.98	cp	BRD-K20655524	mefexamide	Psychoactive drug
6024	-15.01	cp	BRD-K25186396	tangeritin	Cell cycle inhibitor
6025	-15.01	cp	BRD-A41995253	brucine	Glycine receptor antagonist
6027	-15.14	cp	BRD-K59574735	ubenimex	Leukotriene inhibitor
6028	-15.16	cp	BRD-K82255054	propofol	GABA receptor agonist
6029	-15.56	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
6030	-15.58	cp	BRD-K01624546	docosatrienoic-acid	LTB4 inhibitor
6031	-15.69	cp	BRD-K12120659	GR-144053	Integrin antagonist
6032	-15.7	cp	BRD-K61691971	avrainvillamide-analog-1	nucleophosmin inhibitor
6033	-15.73	cp	BRD-K30743633	TCPOBOP	CAR agonist
6034	-15.74	cp	BRD-K47192521	icosapent	Platelet aggregation inhibitor
6035	-15.78	cp	BRD-K59256312	gabexate	Serine protease inhibitor
6036	-15.86	cp	BRD-A01295252	trans-7-hydroxy-pipat	Dopamine receptor ligand
6037	-15.87	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
6038	-15.94	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
6039	-15.95	cp	BRD-K52020312	metronidazole	DNA inhibitor
6040	-16.01	cp	BRD-A97674275	ranolazine	Sodium channel blocker
6041	-16.08	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
6042	-16.22	cp	BRD-K40227168	vinburnine	Adrenergic receptor antagonist
6043	-16.3	cp	BRD-A24543851	nornicotine	Acetylcholine receptor agonist
6044	-16.4	cp	BRD-A36630025	SN-38	Topoisomerase inhibitor
6045	-16.52	cp	BRD-M07438658	lapatinib	EGFR inhibitor
6047	-16.62	cp	BRD-A65671304	candesartan	Angiotensin receptor antagonist
6048	-16.63	cp	BRD-A59985574	topotecan	Topoisomerase inhibitor
6049	-16.69	cp	BRD-K67537649	PQ-401	IGF-1 inhibitor
6050	-16.86	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
6051	-17.02	cp	BRD-K40530731	hyoscyamine	Acetylcholine receptor antagonist
6052	-17.02	cp	BRD-K14888893	minoxidil	KATP activator
6053	-17.17	cp	BRD-K64785675	TG100-115	-666
6054	-17.18	cp	BRD-K51677086	erythromycin	NFkB pathway inhibitor
6055	-17.26	cp	BRD-A28422058	L-689560	Glutamate receptor antagonist
6056	-17.34	cp	BRD-K27737647	H-89	PKA inhibitor
6057	-17.45	cp	BRD-K01493881	apigenin	Casein kinase inhibitor
6058	-17.46	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
6059	-17.66	cp	BRD-A84134924	pancuronium	Acetylcholine receptor antagonist
6060	-17.73	cp	BRD-K13169950	NSC-3852	HDAC inhibitor
6063	-17.89	cp	BRD-A88282067	delcorine	Antiarrhythmic
6064	-17.9	cp	BRD-K32610195	androstenedione	Cytochrome P450 inhibitor
6065	-17.93	cp	BRD-K97752965	nicorandil	Nitric oxide donor
6066	-18.07	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
6068	-18.43	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
6070	-18.53	cp	BRD-K64746805	MBCQ	Phosphodiesterase inhibitor
6071	-18.56	cp	BRD-K93332168	isocarboxazid	Monoamine oxidase inhibitor
6072	-18.57	cp	BRD-U33728988	QL-X-138	MTOR inhibitor
6074	-18.64	cp	BRD-K74141488	naftifine	Fungal squalene epoxidase inhibitor
6075	-18.66	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
6076	-18.75	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
6077	-18.86	cp	BRD-K56450366	NSC-94258	Antineoplastic
6078	-18.97	cp	BRD-K19111024	clofibric-acid	PPAR receptor agonist
6079	-18.98	cp	BRD-K68336408	tyrphostin-AG-1478	EGFR inhibitor
6080	-18.99	cp	BRD-K96402602	farnesylthiotriazole	PPMTase inhibitor
6081	-19.01	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
6082	-19.06	cp	BRD-K74501079	azithromycin	Bacterial 50S ribosomal subunit inhibitor
6083	-19.08	cp	BRD-K46742498	alosetron	Serotonin receptor antagonist
6084	-19.08	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
6085	-19.15	cp	BRD-A18917088	estradiol	Contraceptive agent
6086	-19.2	cp	BRD-K39520573	GW-5074	Leucine rich repeat kinase inhibitor
6087	-19.23	cp	BRD-A76093993	cromakalim	Potassium channel activator
6088	-19.27	cp	BRD-A53077924	tianeptine	Selective serotonin reuptake enhancer (SSRE)
6089	-19.38	cp	BRD-K61250553	loperamide	Opioid receptor agonist
6090	-19.5	cp	BRD-A22380646	pantoprazole	ATPase inhibitor
6091	-19.52	cp	BRD-K60623809	SU-11652	Tyrosine kinase inhibitor
6092	-19.57	cp	BRD-K22385716	LY-303511	Casein kinase inhibitor
6094	-19.8	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
6095	-19.8	cp	BRD-A54236247	racephedrine	Adrenergic receptor agonist
6096	-19.87	cp	BRD-K80778372	RO-19-4605	GABA benzodiazepine site receptor inverse agonist
6097	-19.97	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
6098	-19.97	cp	BRD-K85119730	tolbutamide	ATP channel blocker
6099	-20.05	cp	BRD-A85234536	N6-cyclopentyladenosine	Adenosine receptor agonist
6100	-20.1	cp	BRD-K69600043	thiethylperazine	Dopamine receptor antagonist
6101	-20.13	cp	BRD-K52662033	lidocaine	Histamine receptor agonist
6103	-20.27	cp	BRD-K59037100	oxybenzone	Lipase inhibitor
6104	-20.33	cp	BRD-K51302260	KU-C103871	GSP agonist
6105	-20.34	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
6106	-20.37	cp	BRD-A53576514	orphenadrine	Acetylcholine receptor antagonist
6107	-20.4	cp	BRD-K89997465	chlorpromazine	Dopamine receptor antagonist
6109	-20.47	cp	BRD-K92093830	doxorubicin	Topoisomerase inhibitor
6111	-20.54	cp	BRD-K43880410	pregnenolone	glutamate receptor modulator
6112	-20.65	cp	BRD-A84327315	calcitriol	Vitamin D receptor agonist
6113	-20.67	cp	BRD-K56596464	QX-314	Sodium channel blocker
6114	-20.7	cp	BRD-K46211610	tolazoline	Adrenergic receptor antagonist
6115	-20.71	cp	BRD-A43882281	pinacidil	ATP channel activator
6116	-20.78	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
6118	-20.87	cp	BRD-K77677632	SB-200646	Serotonin receptor antagonist
6119	-20.98	cp	BRD-K39670393	amthamine	Histamine receptor agonist
6120	-21.02	cp	BRD-K77390737	xanthohumol	ATPase inhibitor
6121	-21.23	cp	BRD-K45401373	betulinic-acid	Apoptosis stimulant
6122	-21.26	cp	BRD-K05906022	limonin	HIV protease inhibitor
6123	-21.31	cp	BRD-K90027355	spironolactone	Mineralocorticoid receptor antagonist
6124	-21.42	cp	BRD-A01643550	prednisolone	Glucocorticoid receptor agonist
6127	-21.44	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
6128	-21.59	cp	BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor
6129	-21.63	cp	BRD-K97863768	prothionamide	Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor
6130	-21.65	cp	BRD-K83023055	GR-135531	Melatonin receptor agonist
6132	-21.71	cp	BRD-A08003242	rhodomyrtoxin-b	sodium fluorescein uptake inhibitor
6133	-21.83	cp	BRD-K74195153	irsogladine	Phosphodiesterase inhibitor
6136	-22.08	cp	BRD-A54880345	etomidate	GABA receptor modulator
6137	-22.11	cp	BRD-K94144010	cotinine	Nicotine metabolite
6138	-22.17	cp	BRD-K61829047	7b-cis	Exportin antagonist
6141	-22.33	cp	BRD-K82357231	desloratadine	Histamine receptor antagonist
6142	-22.33	cp	BRD-K23383398	T-0901317	LXR agonist
6144	-22.4	cp	BRD-A56012032	thiorphan	Membrane metalloendopeptidase inhibitor
6145	-22.51	cp	BRD-A60245366	AS-601245	JNK inhibitor
6146	-22.57	cp	BRD-K96740444	itopride	Dopamine receptor antagonist
6147	-22.71	cp	BRD-A83237092	fulvestrant	Estrogen receptor antagonist
6148	-22.82	cp	BRD-A00267231	hemado	Adenosine receptor agonist
6150	-22.9	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
6151	-22.98	cp	BRD-A97104540	fenoterol	Adrenergic receptor agonist
6152	-23.11	cp	BRD-K28183345	proguanil	Dihydrofolate reductase inhibitor
6153	-23.15	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
6154	-23.27	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
6156	-23.44	cp	BRD-K62221994	T-98475	Gonadotropin releasing factor hormone receptor antagonist
6157	-23.46	cp	BRD-K92678294	irilin-a	Isoflavone
6160	-23.74	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
6161	-23.75	cp	BRD-K30867024	SB-216641	Serotonin receptor antagonist
6162	-23.85	cp	BRD-A38747044	KU-14R	Imidazoline receptor ligand
6163	-23.87	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
6165	-23.92	cp	BRD-A64228451	terreic-acid	BTK inhibitor
6167	-24.07	cp	BRD-K42221274	NNC-711	GAT inhibitor
6168	-24.15	cp	BRD-K84141129	VU-0400193-3	Glutamate receptor modulator
6170	-24.36	cp	BRD-A61793559	metolazone	Carbonic anhydrase inhibitor
6175	-24.67	cp	BRD-K68143200	SA-792541	CDC inhibitor
6182	-24.94	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
6184	-24.99	cp	BRD-A60294240	tribenoside	Anti-inflammatory
6185	-25.03	cp	BRD-K51662849	ilomastat	Matrix metalloprotease inhibitor
6187	-25.1	cp	BRD-K61177364	NBI-27914	CRF receptor antagonist
6188	-25.13	cp	BRD-K47207162	zimelidine	Serotonin reuptake inhibitor
6189	-25.18	cp	BRD-K67680372	CI-966	GAT inhibitor
6191	-25.28	cp	BRD-K85871428	SC-68376	p38 MAPK inhibitor
6192	-25.29	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
6194	-25.33	cp	BRD-K38251852	paxilline	Potassium channel blocker
6195	-25.34	cp	BRD-A13084692	troglitazone	Insulin sensitizer
6196	-25.38	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
6197	-25.39	cp	BRD-K32247306	primidone	GABA receptor antagonist
6198	-25.48	cp	BRD-K08547377	irinotecan	Topoisomerase inhibitor
6200	-25.54	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
6202	-25.69	cp	BRD-K10136726	tosyllysyl-chloromethyl-ketone	Chymotrypsin inhibitor
6205	-25.85	cp	BRD-K45158365	valsartan	Angiotensin receptor antagonist
6207	-25.91	cp	BRD-A39255369	DCPIB	Chloride channel blocker
6208	-25.92	cp	BRD-K83508485	FK-888	Tachykinin antagonist
6210	-26.04	cp	BRD-K51941867	LM-1685	Cyclooxygenase inhibitor
6212	-26.09	cp	BRD-K95609758	BMS-191011	Potassium channel activator
6213	-26.16	cp	BRD-K74402642	NSC-632839	Ubiquitin specific protease inhibitor
6214	-26.24	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
6215	-26.26	cp	BRD-K82688027	RG-13022	PDGFR receptor inhibitor
6218	-26.34	cp	BRD-K95237249	probenecid	Uricosuric blocker
6219	-26.46	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
6220	-26.64	cp	BRD-A43150328	penicillic-acid	other antibiotic
6221	-26.73	cp	BRD-K64994968	progesterone	Progesterone receptor agonist
6222	-26.75	cp	BRD-A04668240	CGP-52432	GABA receptor antagonist
6223	-26.78	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
6224	-26.8	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
6226	-26.9	cp	BRD-K12867552	THM-I-94	HDAC inhibitor
6227	-26.91	cp	BRD-K13514097	everolimus	MTOR inhibitor
6228	-26.95	cp	BRD-K45446451	JZL-184	Monoacylglucerol lipase inhibitor
6229	-26.99	cp	BRD-K76304753	phenazopyridine	Local anesthetic
6231	-27.05	cp	BRD-A10969569	ambelline	Plant alkaloid
6233	-27.17	cp	BRD-A82590476	SDZ-NKT-343	Tachykinin antagonist
6234	-27.18	cp	BRD-K52522949	NCH-51	HDAC inhibitor
6238	-27.32	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
6241	-27.38	cp	BRD-K52989797	clomipramine	Serotonin transporter inhibitor (SERT)
6247	-27.58	cp	BRD-K78278890	NM-PP1	Mutant kinase inhibitor
6248	-27.63	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
6252	-27.82	cp	BRD-A59215453	lobelanidine	Acetylcholine receptor antagonist
6256	-27.86	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
6258	-27.91	cp	BRD-K68103045	CGS-20625	Benzodiazepine receptor agonist
6259	-27.93	cp	BRD-A67981824	cefotaxime	Bacterial cell wall synthesis inhibitor
6260	-27.96	cp	BRD-K53665955	MK-5108	Aurora kinase inhibitor
6261	-28	cp	BRD-A86044036	flurbiprofen	Cyclooxygenase inhibitor
6263	-28.03	cp	BRD-K36927236	glibenclamide	Sulfonylurea
6265	-28.07	cp	BRD-K55991774	BAS-09104376	HIV integrase inhibitor
6266	-28.1	cp	BRD-K21450440	benzthiazide	Carbonic anhydrase inhibitor
6268	-28.19	cp	BRD-K86958018	olvanil	TRPV agonist
6270	-28.28	cp	BRD-K54233340	dorsomorphin	AMPK inhibitor
6271	-28.34	cp	BRD-K20986251	lithocholic-acid	FXR antagonist
6272	-28.37	cp	BRD-A93206962	L-755507	Adrenergic receptor agonist
6273	-28.4	cp	BRD-K68190965	GR-46611	Serotonin receptor agonist
6274	-28.42	cp	BRD-A50737080	CGK-733	ATR kinase inhibitor
6275	-28.43	cp	BRD-K85503079	perospirone	Dopamine receptor antagonist
6276	-28.44	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
6278	-28.5	cp	BRD-K32292990	CGP-53353	EGFR inhibitor
6279	-28.54	cp	BRD-K15916496	clotrimazole	Cytochrome P450 inhibitor
6280	-28.59	cp	BRD-K55420858	mirin	MRE11A exonuclease inhibitor
6281	-28.59	cp	BRD-K96144918	mead-acid	KPL-1 tumor suppressor
6282	-28.6	cp	BRD-K51313569	palbociclib	CDK inhibitor
6283	-28.61	cp	BRD-A56245458	reichstein	Androgen receptor antagonist
6284	-28.87	cp	BRD-K62206109	VUF-5681	Histamine receptor antagonist
6286	-28.89	cp	BRD-A01320529	salmeterol	Adrenergic receptor agonist
6287	-28.98	cp	BRD-K16551401	PNU-22394	Serotonin receptor agonist
6289	-29.06	cp	BRD-K21350491	phenamil	TRPV antagonist
6290	-29.1	cp	BRD-A34208323	VU-0404997-2	Glutamate receptor modulator
6291	-29.13	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
6292	-29.13	cp	BRD-K11636097	JNJ-7706621	CDK inhibitor
6293	-29.13	cp	BRD-K32836707	CAY-10577	Casein kinase inhibitor
6295	-29.16	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
6296	-29.25	cp	BRD-K77925998	quipazine	Serotonin receptor agonist
6298	-29.35	cp	BRD-K24132293	piperlongumine	Glutathione transferase inhibitor
6300	-29.4	cp	BRD-K56064827	EI-273	PKC inhibitor
6302	-29.57	cp	BRD-K47983010	BX-795	IKK inhibitor
6305	-29.78	cp	BRD-K74733595	APHA-compound-8	HDAC inhibitor
6306	-29.79	cp	BRD-U88459701	atorvastatin	HMGCR inhibitor
6307	-29.81	cp	BRD-K97181089	amiloride	Sodium channel blocker
6308	-29.86	cp	BRD-K94379058	BML-190	Cannabinoid receptor inverse agonist
6311	-29.91	cp	BRD-K50214219	CS-1657	PARP inhibitor
6313	-29.99	cp	BRD-K75295174	alisertib	Aurora kinase inhibitor
6314	-30.04	cp	BRD-K04976539	aminogenistein	SRC inhibitor
6317	-30.13	cp	BRD-A95445494	maackiain	Sodium/glucose cotransporter inhibitor
6318	-30.13	cp	BRD-K01292756	pimozide	Dopamine receptor antagonist
6320	-30.14	cp	BRD-K81839095	estrone	Estrogen receptor agonist
6323	-30.2	cp	BRD-K20920669	cromoglicic-acid	Immunosuppressant
6324	-30.21	cp	BRD-K31633810	DAU-5884	Acetylcholine receptor antagonist
6328	-30.36	cp	BRD-K13571841	pepstatin	Aspartic protease inhibitor
6332	-30.58	cp	BRD-K23913458	coumarin	Vitamin K antagonist
6335	-30.72	cp	BRD-K94294671	OSI-027	MTOR inhibitor
6336	-30.74	cp	BRD-K17140735	SCH-79797	Proteasome inhibitor
6341	-31.02	cp	BRD-K51318897	fenbendazole	Tubulin inhibitor
6342	-31.04	cp	BRD-K82381502	acetylcholine	Acetylcholine receptor agonist
