Rank	Score	Type	ID	Name	Description
5688	-0.11	cp	BRD-K12219985	glipizide	Sulfonylurea
5689	-0.12	cp	BRD-K37516142	idebenone	Calcium channel modulator
5692	-0.14	cp	BRD-A64297288	amlodipine	Calcium channel blocker
5693	-0.14	cp	BRD-K63923597	barasertib	Aurora kinase inhibitor
5694	-0.14	cp	BRD-K81839095	estrone	Estrogen receptor agonist
5695	-0.14	cp	BRD-K48300629	zonisamide	Sodium channel blocker
5696	-0.14	cp	BRD-K13032584	procarbazine	Monoamine oxidase inhibitor
5697	-0.14	cp	BRD-K73109821	diazoxide	Potassium channel activator
5700	-0.18	cp	BRD-A78391468	prednisolone	Glucocorticoid receptor agonist
5703	-0.2	cp	BRD-K33312228	halometasone	Glucocorticoid receptor agonist
5704	-0.2	cp	BRD-A07780951	orciprenaline	Adrenergic receptor agonist
5705	-0.21	cp	BRD-K40992116	parachlorophenol	Anti-infective
5706	-0.21	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
5707	-0.21	cp	BRD-A27554692	altrenogest	Progestogen hormone
5711	-0.25	cp	BRD-K67578145	GDC-0879	RAF inhibitor
5712	-0.25	cp	BRD-K21667562	AM-404	Cyclooxygenase inhibitor
5713	-0.25	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
5714	-0.25	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
5719	-0.28	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
5720	-0.28	cp	BRD-K57222227	indometacin	Cyclooxygenase inhibitor
5721	-0.28	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
5725	-0.32	cp	BRD-K27450477	EHNA	Adenosine deaminase inhibitor
5726	-0.32	cp	BRD-K79353516	indolophenanthridine	CALY activator
5727	-0.32	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
5728	-0.32	cp	BRD-K96084870	DMBI	PDGFR receptor inhibitor
5729	-0.32	cp	BRD-A93255169	thalidomide	TNF production inhibitor
5732	-0.35	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
5733	-0.35	cp	BRD-K59574735	ubenimex	Leukotriene inhibitor
5734	-0.35	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
5735	-0.35	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
5736	-0.35	cp	BRD-K82036761	sertraline	Serotonin receptor antagonist
5737	-0.35	cp	BRD-K92778217	mefenamic-acid	Cyclooxygenase inhibitor
5738	-0.35	cp	BRD-K09907482	PRL-3-inhibitor-I	Tyrosine phosphatase inhibitor
5742	-0.38	cp	BRD-K51541829	RO-25-6981	Ionotropic glutamate receptor antagonist
5743	-0.39	cp	BRD-K20141153	atomoxetine	Norepinephrine transporter inhibitor
5744	-0.39	cp	BRD-K48367671	febuxostat	Xanthine oxidase inhibitor
5745	-0.39	cp	BRD-K06221026	DUP-697	Cyclooxygenase inhibitor
5746	-0.39	cp	BRD-A10303790	talampicillin	Bacterial cell wall synthesis inhibitor
5747	-0.39	cp	BRD-K49945136	GR-113808	Serotonin receptor antagonist
5748	-0.39	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
5749	-0.42	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
5750	-0.42	cp	BRD-K99616396	motesanib	KIT inhibitor
5751	-0.42	cp	BRD-K59962020	CHEMBL-374350	NFkB pathway inhibitor
5752	-0.42	cp	BRD-K23566484	nilutamide	Androgen receptor antagonist
5753	-0.42	cp	BRD-A09467419	mebeverine	Acetylcholine receptor antagonist
5754	-0.45	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
5755	-0.46	cp	BRD-K68065987	MK-2206	AKT inhibitor
5756	-0.46	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
5757	-0.46	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
5758	-0.46	cp	BRD-K42452249	EO-1428	p38 MAPK inhibitor
5759	-0.46	cp	BRD-K73391359	quinisocaine	Local anesthetic
5760	-0.46	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
5762	-0.46	cp	BRD-K76304753	phenazopyridine	Local anesthetic
5766	-0.49	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
5767	-0.49	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
5768	-0.49	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
5769	-0.49	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
5770	-0.49	cp	BRD-K82561139	ricinine	Casein kinase inhibitor
5771	-0.49	cp	BRD-A54880345	etomidate	GABA receptor modulator
5778	-0.53	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
5779	-0.53	cp	BRD-A38030642	cyclosporin-a	Calcineurin inhibitor
5782	-0.56	cp	BRD-K46142322	RS-67333	Serotonin receptor partial agonist
5783	-0.56	cp	BRD-K67277431	picotamide	Thromboxane receptor antagonist
5784	-0.56	cp	BRD-K15715913	fluperlapine	Serotonin receptor antagonist
5785	-0.56	cp	BRD-K05906022	limonin	HIV protease inhibitor
5786	-0.56	cp	BRD-K45330754	diethylstilbestrol	Estrogen receptor agonist
5788	-0.56	cp	BRD-K81128206	edrophonium	Acetylcholinesterase inhibitor
5789	-0.56	cp	BRD-K16554956	PTB1	AMPK activator
5790	-0.56	cp	BRD-K11129031	gemfibrozil	Lipoprotein lipase activator
5791	-0.58	cp	BRD-K25394294	oxaprozin	Cyclooxygenase inhibitor
5793	-0.6	cp	BRD-K32696739	noreleagnine	Monoamine oxidase inhibitor
5794	-0.6	cp	BRD-K48735772	PD-158780	EGFR inhibitor
5797	-0.6	cp	BRD-K89732114	trifluoperazine	Dopamine receptor antagonist
5799	-0.63	cp	BRD-K47639036	flavoxate	Acetylcholine receptor antagonist
5800	-0.63	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
5801	-0.64	cp	BRD-A07395371	esmolol	Adrenergic receptor antagonist
5805	-0.67	cp	BRD-A09722536	cyclophosphamide	DNA alkylating agent
5806	-0.67	cp	BRD-K72703948	ZM-447439	Aurora kinase inhibitor
5812	-0.7	cp	BRD-K96471533	nitazoxanide	Pyruvate ferredoxin oxidoreductase inhibitor
5813	-0.7	cp	BRD-K18742343	H-8	PKA inhibitor
5814	-0.7	cp	BRD-A11813248	AM-92016	Potassium channel blocker
5815	-0.7	cp	BRD-K86301799	dipyridamole	Phosphodiesterase inhibitor
5820	-0.74	cp	BRD-K96134740	kitasamycin	Protein synthesis inhibitor
5821	-0.74	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
5822	-0.74	cp	BRD-K53220666	trimetozine	Sedative
5823	-0.74	cp	BRD-K40965114	cyanopindolol	Adrenergic receptor antagonist
5824	-0.74	cp	BRD-K30240666	clemastine	Histamine receptor antagonist
5825	-0.74	cp	BRD-K36737713	AG-957	Protein tyrosine kinase inhibitor
5828	-0.74	cp	BRD-K78126613	menadione	Mitochondrial DNA polymerase inhibitor
5829	-0.74	cp	BRD-K86600316	RS-79948	Adrenergic receptor antagonist
5832	-0.78	cp	BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist
5833	-0.78	cp	BRD-K29173907	isoflupredone	Glucocorticoid receptor agonist
5834	-0.78	cp	BRD-A14966924	alaproclate	Serotonin receptor antagonist
5835	-0.78	cp	BRD-A25004090	erastin	Ion channel antagonist
5840	-0.81	cp	BRD-A93659613	GR-89696	Opioid receptor agonist
5841	-0.81	cp	BRD-K32830106	guanfacine	Adrenergic receptor agonist
5842	-0.81	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
5852	-0.85	cp	BRD-K85871428	SC-68376	p38 MAPK inhibitor
5853	-0.85	cp	BRD-K46678324	RHO-kinase-inhibitor-II	Rho associated kinase inhibitor
5858	-0.88	cp	BRD-A49370193	RO-60-0175	Serotonin receptor agonist
5859	-0.88	cp	BRD-K16233984	eriochrome-black-t	Azo dye
5865	-0.92	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
5868	-0.92	cp	BRD-A50311610	meclozine	CAR agonist
5869	-0.93	cp	BRD-A56892734	esomeprazole	ATPase inhibitor
5870	-0.95	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
5871	-0.95	cp	BRD-K80970344	pyrrolidine-dithiocarbamate	NFkB pathway inhibitor
5872	-0.95	cp	BRD-A41145729	methoprene-acid	Retinoid receptor agonist
5873	-0.95	cp	BRD-A43671941	oxprenolol	Adrenergic receptor antagonist
5875	-0.95	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
5880	-0.99	cp	BRD-K50168500	canertinib	EGFR inhibitor
5881	-0.99	cp	BRD-K60460488	nelfinavir	HIV protease inhibitor
5882	-0.99	cp	BRD-K32795028	1-benzylimidazole	Thromboxane synthase inhibitor
5883	-0.99	cp	BRD-A11678676	wortmannin	PI3K inhibitor
5885	-1	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
5886	-1	cp	BRD-K78838262	austricine	Hypolipidemic
5887	-1.01	cp	BRD-A31204924	mitotane	Antineoplastic
5891	-1.02	cp	BRD-K60174629	z-prolyl-prolinal	Prolyl endopeptidase inhibitor
5892	-1.02	cp	BRD-K76775527	nimesulide	Cyclooxygenase inhibitor
5896	-1.05	cp	BRD-K97354755	SU-6656	SRC inhibitor
5899	-1.06	cp	BRD-K28849549	mesalazine	Cyclooxygenase inhibitor
5900	-1.06	cp	BRD-K19796430	erismodegib	Smoothened receptor antagonist
5901	-1.06	cp	BRD-K72895815	SSR-69071	Leukocyte elastase inhibitor
5902	-1.06	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
5903	-1.06	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
5904	-1.06	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
5905	-1.06	cp	BRD-A16665823	butoconazole	Bacterial cell wall synthesis inhibitor
5906	-1.06	cp	BRD-K02953697	naringin	Cytochrome P450 inhibitor
5910	-1.09	cp	BRD-A28422058	L-689560	Glutamate receptor antagonist
5911	-1.09	cp	BRD-K79116891	proxymetacaine	Sodium channel blocker
5912	-1.09	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
5913	-1.09	cp	BRD-A29734509	disopyramide	Sodium channel blocker
5920	-1.13	cp	BRD-K24576554	AT-9283	JAK inhibitor
5921	-1.13	cp	BRD-A45499626	UBP-302	Glutamate receptor antagonist
5922	-1.13	cp	BRD-A29289453	PCA-4248	Platelet activating factor receptor antagonist
5923	-1.13	cp	BRD-K83322645	L-693403	Sigma receptor agonist
5924	-1.13	cp	BRD-K01815685	indole	aryl hydrocarbon receptor agonist
5925	-1.13	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
5932	-1.16	cp	BRD-K64341947	CFM-1571	Guanylate cyclase activator
5945	-1.2	cp	BRD-K80778372	RO-19-4605	GABA benzodiazepine site receptor inverse agonist
5946	-1.2	cp	BRD-K24675965	LY-288513	CCK receptor antagonist
5947	-1.2	cp	BRD-K57179821	crotamiton	Antipruritic
5948	-1.2	cp	BRD-K40919711	BAPTA-AM	Potassium channel blocker
5949	-1.2	cp	BRD-A54490543	pirlindole	Monoamine oxidase inhibitor
5952	-1.22	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
5954	-1.23	cp	BRD-A82590476	SDZ-NKT-343	Tachykinin antagonist
5955	-1.23	cp	BRD-K21853356	RG-14620	EGFR inhibitor
5956	-1.23	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
5957	-1.24	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
5959	-1.25	cp	BRD-K74236984	UNC-0321	Histone lysine methyltransferase inhibitor
5962	-1.27	cp	BRD-K16551401	PNU-22394	Serotonin receptor agonist
5963	-1.27	cp	BRD-K66707493	lawsone	Coloring agent
5964	-1.27	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
5965	-1.27	cp	BRD-A82371568	clofarabine	Ribonucleoside reductase inhibitor
5966	-1.27	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
5968	-1.27	cp	BRD-K41895714	AS-605240	PI3K inhibitor
5970	-1.29	cp	BRD-K57546357	prunetin	Breast cancer resistance protein inhibitor
5974	-1.3	cp	BRD-K97799481	theophylline	Adenosine receptor antagonist
5975	-1.3	cp	BRD-A04327189	synephrine	Adrenergic receptor agonist
5976	-1.3	cp	BRD-K38449220	seneciphylline	Cytochrome P450 inhibitor
5981	-1.33	cp	BRD-K78633253	EXO-1	ARF inhibitor
5985	-1.34	cp	BRD-A73680854	PT-630	Dipeptidyl peptidase inhibitor
5986	-1.34	cp	BRD-A43974499	reboxetine	Adrenergic receptor antagonist
5990	-1.37	cp	BRD-A61856038	tremulacin	Lipoxygenase inhibitor
5991	-1.37	cp	BRD-K33226500	indinavir	HIV protease inhibitor
5992	-1.37	cp	BRD-K99696746	fatostatin	SREBP inhibitor
5993	-1.37	cp	BRD-K89274813	DMP-543	Acetylcholine release stimulant
5995	-1.38	cp	BRD-K70327191	benzoxiquine	Anti-infective
6001	-1.41	cp	BRD-K53665955	MK-5108	Aurora kinase inhibitor
6002	-1.41	cp	BRD-A36318220	necrostatin-1	RIPK inhibitor
6003	-1.41	cp	BRD-A23683907	NAS-181	Serotonin receptor antagonist
6004	-1.41	cp	BRD-K03642198	AY-9944	Hedgehog pathway modulator
6012	-1.44	cp	BRD-K32610195	androstenedione	Cytochrome P450 inhibitor
6013	-1.44	cp	BRD-K70281171	U-99194	Dopamine receptor antagonist
6014	-1.44	cp	BRD-K68246049	TTNPB	Retinoid receptor agonist
6015	-1.44	cp	BRD-K15086322	JNJ-10191584	Histamine receptor antagonist
6016	-1.44	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
6019	-1.44	cp	BRD-K79425933	benperidol	Dopamine receptor antagonist
6028	-1.48	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
6029	-1.48	cp	BRD-A99833829	bethanechol	Acetylcholine receptor agonist
6030	-1.48	cp	BRD-A50764878	MDL-73005EF	Serotonin receptor antagonist
6034	-1.51	cp	BRD-K30563334	rifabutin	Protein synthesis inhibitor
6036	-1.52	cp	BRD-K83837640	JNJ-26854165	HDAC inhibitor
6037	-1.52	cp	BRD-K63151507	MNITMT	Lymphocyte inhibitor
6038	-1.52	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
6039	-1.52	cp	BRD-K30649484	mafenide	Carbonic anhydrase inhibitor
6043	-1.53	cp	BRD-A22684332	procaterol	Adrenergic receptor agonist
6049	-1.55	cp	BRD-K07507905	BRL-37344	Adrenergic receptor agonist
6051	-1.55	cp	BRD-A45889380	mepacrine	Cytokine production inhibitor
6057	-1.58	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
6058	-1.59	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
6059	-1.59	cp	BRD-K03440695	boldine	Acetylcholine receptor antagonist
6060	-1.59	cp	BRD-A01643550	prednisolone	Glucocorticoid receptor agonist
6063	-1.61	cp	BRD-K45252063	clofibrate	PPAR receptor agonist
6074	-1.62	cp	BRD-K08640512	RS-100329	Adrenergic receptor antagonist
6075	-1.62	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
6077	-1.62	cp	BRD-K36927236	glibenclamide	Sulfonylurea
6083	-1.66	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
6084	-1.66	cp	BRD-K93480852	KN-93	Calcium-calmodulin dependent protein kinase inhibitor
6089	-1.69	cp	BRD-K87142802	veliparib	PARP inhibitor
6090	-1.69	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
6091	-1.69	cp	BRD-A43882281	pinacidil	ATP channel activator
6096	-1.73	cp	BRD-K62982419	cilomilast	Phosphodiesterase inhibitor
6097	-1.73	cp	BRD-K15601958	SEW-2871	Lysophospholipid receptor agonist
6098	-1.73	cp	BRD-K70505054	ranitidine	Histamine receptor antagonist
6099	-1.73	cp	BRD-K36377456	marmesin	Angiogenesis inhibitor
6108	-1.76	cp	BRD-K05528470	L-745870	Dopamine receptor antagonist
6109	-1.76	cp	BRD-K71499074	diclofenamide	Carbonic anhydrase inhibitor
6110	-1.76	cp	BRD-K29178788	dictamnine	Furoquinoline alkaloid
6126	-1.8	cp	BRD-K27871032	lysergol	Ergoline alkaloid
6127	-1.8	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
6131	-1.82	cp	BRD-K39733634	L-161982	Prostanoid receptor antagonist
6135	-1.83	cp	BRD-K29530284	amlexanox	Histamine receptor modulator
6136	-1.83	cp	BRD-K66896231	BRD-K66896231	Acetylcholinesterase inhibitor
6137	-1.83	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
6138	-1.83	cp	BRD-A27143604	DPN	Estrogen receptor agonist
6139	-1.83	cp	BRD-K70914287	BIBX-1382	EGFR inhibitor
6140	-1.83	cp	BRD-A68039575	liquiritigenin	Aromatase inhibitor
6146	-1.85	cp	BRD-K32501161	vanoxerine	Dopamine uptake inhibitor
6148	-1.87	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
6157	-1.9	cp	BRD-K13514097	everolimus	MTOR inhibitor
6158	-1.9	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
6162	-1.91	cp	BRD-K20920669	cromoglicic-acid	Immunosuppressant
6168	-1.94	cp	BRD-K94832621	Y-134	Estrogen receptor antagonist
6169	-1.94	cp	BRD-A22707317	SB-205384	GABA receptor modulator
6170	-1.94	cp	BRD-K79092138	nitrofural	Bacterial DNA inhibitor
6174	-1.94	cp	BRD-K15592317	CP466722	ATM kinase inhibitor
6175	-1.94	cp	BRD-K22193694	dioxybenzone	Topical sunscreen agent
6182	-1.97	cp	BRD-K34437622	BRD-K34437622	Thymidylate synthase inhibitor
6183	-1.97	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
6194	-2.01	cp	BRD-K62221994	T-98475	Gonadotropin releasing factor hormone receptor antagonist
6195	-2.01	cp	BRD-A31227688	kynuramine	Aryl hydrocarbon receptor activator
6196	-2.01	cp	BRD-A41722204	sulmazole	Adenosine receptor antagonist
6197	-2.01	cp	BRD-K51662849	ilomastat	Matrix metalloprotease inhibitor
6205	-2.04	cp	BRD-A49046702	SKF-89976A	GABA uptake inhibitor
6206	-2.04	cp	BRD-K64994968	progesterone	Progesterone receptor agonist
6207	-2.04	cp	BRD-K59037100	oxybenzone	Lipase inhibitor
6208	-2.04	cp	BRD-A89672324	CGP-55845	GABA receptor antagonist
6209	-2.04	cp	BRD-A83937277	mephenytoin	Hydantoin antiepileptic
6210	-2.04	cp	BRD-A09472452	flecainide	Sodium channel blocker
6211	-2.04	cp	BRD-K88789588	letrozole	Aromatase inhibitor
6215	-2.08	cp	BRD-K91442916	CAM-9-026	Membrane metalloendopeptidase inhibitor
6216	-2.08	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
6217	-2.08	cp	BRD-K23623876	decafluorobutane	Contrast agent
6218	-2.08	cp	BRD-K80451230	zamifenacin	Acetylcholine receptor antagonist
6225	-2.08	cp	BRD-A30205217	ethotoin	Hydantoin antiepileptic
6226	-2.11	cp	BRD-K13646352	midostaurin	FLT3 inhibitor
6227	-2.11	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
6228	-2.11	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
6230	-2.12	cp	BRD-K84266862	BRL-50481	Phosphodiesterase inhibitor
6234	-2.15	cp	BRD-K14880289	GW-501516	PPAR receptor agonist
6235	-2.15	cp	BRD-K59456551	methotrexate	Dihydrofolate reductase inhibitor
6241	-2.18	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
6242	-2.18	cp	BRD-K81209159	herniarin	Acetylcholinesterase inhibitor
6248	-2.18	cp	BRD-K83988098	alvespimycin	HSP inhibitor
6254	-2.22	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
6256	-2.22	cp	BRD-A26384407	chlortalidone	Carbonic anhydrase inhibitor
6263	-2.29	cp	BRD-K22947005	dexbrompheniramine	Histamine receptor antagonist
6264	-2.29	cp	BRD-A45140972	meclocycline	Bacterial 30S ribosomal subunit inhibitor
6265	-2.29	cp	BRD-A57382968	piroxicam	Cyclooxygenase inhibitor
6269	-2.3	cp	BRD-A52172093	VU-0413807-2	Calcium channel blocker
6271	-2.31	cp	BRD-A64227845	SKF-77434	Dopamine receptor agonist
6274	-2.32	cp	BRD-K76872913	benzanthrone	Aromatic hydrocarbon derivative
6275	-2.33	cp	BRD-A11007541	BCI-hydrochloride	Protein phosphatase inhibitor
6276	-2.33	cp	BRD-K70883034	nimetazepam	GABA receptor agonist
6277	-2.33	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
6278	-2.33	cp	BRD-K14888893	minoxidil	KATP activator
6280	-2.35	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
6283	-2.36	cp	BRD-K08417745	SID-26681509	Cathepsin inhibitor
6284	-2.36	cp	BRD-A52588987	SKF-83566	Dopamine receptor antagonist
6286	-2.36	cp	BRD-K49865102	PD-0325901	MEK inhibitor
6293	-2.4	cp	BRD-K06388322	pramipexole	Dopamine receptor agonist
6302	-2.43	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
6312	-2.47	cp	BRD-K28143534	cyproheptadine	Histamine receptor antagonist
6316	-2.5	cp	BRD-K61691971	avrainvillamide-analog-1	nucleophosmin inhibitor
6321	-2.51	cp	BRD-K35128472	2-aminopurine	Serine/threonine kinase inhibitor
6326	-2.54	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
6328	-2.55	cp	BRD-A06390036	hydroquinidine	Antiarrhythmic
6333	-2.56	cp	BRD-A15297126	fluocinonide	Glucocorticoid receptor agonist
6335	-2.57	cp	BRD-U44700465	HG-5-88-01	Protein kinase inhibitor
6336	-2.57	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
6337	-2.57	cp	BRD-K77641333	naphazoline	Adrenergic receptor agonist
6340	-2.59	cp	BRD-K20338176	cefaclor	Bacterial cell wall synthesis inhibitor
6341	-2.59	cp	BRD-A04756508	norgestimate	Progesterone receptor agonist
6345	-2.61	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
6346	-2.61	cp	BRD-K79684402	RO-10-5824	Dopamine receptor agonist
6347	-2.61	cp	BRD-K43736954	cortisone	Glucocorticoid receptor agonist
6348	-2.61	cp	BRD-K84895041	BMY-45778	IP1 prostacyclin receptor agonist
6356	-2.64	cp	BRD-K30197592	5-methoxytryptamine	Serotonin receptor agonist
6357	-2.64	cp	BRD-A96255180	ribavirin	Antiviral
6358	-2.64	cp	BRD-K95921201	reserpine	Vesicular monoamine transporter inhibitor
6359	-2.64	cp	BRD-K57080016	selumetinib	MEK inhibitor
6367	-2.69	cp	BRD-A23072235	pheniramine	Histamine receptor antagonist
6368	-2.71	cp	BRD-A78877355	nefopam	Cyclooxygenase inhibitor
6381	-2.75	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
6382	-2.75	cp	BRD-K45158365	valsartan	Angiotensin receptor antagonist
6386	-2.78	cp	BRD-K64310881	MW-STK33-3B	Potassium channel activator
6387	-2.78	cp	BRD-A78360835	cercosporin	Photoactivated toxin
6396	-2.79	cp	BRD-K65417056	meprylcaine	Local anesthetic
6400	-2.82	cp	BRD-K78431006	crizotinib	ALK inhibitor
6401	-2.82	cp	BRD-A15435692	BMY-14802	Sigma receptor antagonist
6402	-2.82	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
6406	-2.85	cp	BRD-K91900765	VX-745	p38 MAPK inhibitor
6407	-2.85	cp	BRD-K64670467	JNJ-16259685	Glutamate receptor antagonist
6408	-2.85	cp	BRD-A17411484	carprofen	Cyclooxygenase inhibitor
6414	-2.89	cp	BRD-K18895904	olanzapine	Dopamine receptor antagonist
6415	-2.89	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
6417	-2.89	cp	BRD-K02130563	panobinostat	HDAC inhibitor
6418	-2.91	cp	BRD-K52850071	JAK3-Inhibitor-II	JAK inhibitor
6419	-2.91	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
6421	-2.92	cp	BRD-K50324045	avrainvillamide-analog-6	nucleophosmin inhibitor
6424	-2.92	cp	BRD-K21971034	OM-137	Aurora kinase inhibitor
6425	-2.92	cp	BRD-K68095457	palmitoylethanolamide	Cannabinoid receptor agonist
6429	-2.92	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
6431	-2.93	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
6440	-2.97	cp	BRD-K64785675	TG100-115	-666
6445	-3	cp	BRD-K18678457	ZD-7288	HCN channel blocker
6446	-3	cp	BRD-K51318897	fenbendazole	Tubulin inhibitor
6447	-3	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
6452	-3.03	cp	BRD-U25771771	WZ-4-145	EGFR inhibitor
6456	-3.04	cp	BRD-A57457122	VU-0400071-3	Glutamate receptor modulator
6457	-3.05	cp	BRD-K20986251	lithocholic-acid	FXR antagonist
6458	-3.05	cp	BRD-K67537649	PQ-401	IGF-1 inhibitor
6469	-3.09	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
6473	-3.1	cp	BRD-K97181089	amiloride	Sodium channel blocker
6476	-3.12	cp	BRD-A72066420	mifobate	PPAR receptor antagonist
6481	-3.14	cp	BRD-K08115555	tyrphostin-AG-1288	TNF production inhibitor
6482	-3.14	cp	BRD-K11107424	tiotidine	Histamine receptor antagonist
6483	-3.14	cp	BRD-A97701745	pindolol	Adrenergic receptor antagonist
6486	-3.16	cp	BRD-K43468059	byssochlamic-acid	Mycotoxin
6488	-3.17	cp	BRD-A78377521	monastrol	Kinesin-like spindle protein inhibitor
6500	-3.24	cp	BRD-K39823328	VU-0366037-2	Glutamate receptor modulator
6501	-3.25	cp	BRD-K46056750	AZD-7762	CHK inhibitor
6502	-3.28	cp	BRD-K56509348	BMS-182874	Endothelin receptor antagonist
6506	-3.31	cp	BRD-K08924299	palonosetron	Serotonin receptor antagonist
6507	-3.31	cp	BRD-A22713669	BVT-948	Tyrosine phosphatase inhibitor
6512	-3.35	cp	BRD-A67748489	K3644	Kinesin-like spindle protein inhibitor
6513	-3.35	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
6514	-3.37	cp	BRD-K23383398	T-0901317	LXR agonist
6515	-3.37	cp	BRD-K51677086	erythromycin	NFkB pathway inhibitor
6519	-3.39	cp	BRD-K35430135	SR-59230A	Adrenergic receptor antagonist
6522	-3.42	cp	BRD-A77050075	heraclenol	Vitamin K antagonist
6523	-3.42	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
6526	-3.45	cp	BRD-K91243525	SR-142948	Neurotensin receptor antagonist
6527	-3.45	cp	BRD-K60274257	dephostatin	Tyrosine phosphatase inhibitor
6530	-3.46	cp	BRD-A32836748	leu-enkephalin	Opioid receptor agonist
6536	-3.49	cp	BRD-A22256192	terazosin	Adrenergic receptor antagonist
6537	-3.49	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
6539	-3.5	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
6540	-3.5	cp	BRD-K61993165	niacin	NAD precursor with lipid lowering effects
6556	-3.59	cp	BRD-K97752965	nicorandil	Nitric oxide donor
6557	-3.6	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
6560	-3.63	cp	BRD-A97674275	ranolazine	Sodium channel blocker
6571	-3.67	cp	BRD-K67831364	ZM-323881	VEGFR inhibitor
6576	-3.7	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
